id,created_at,match_id,trace_id,source,stage,pid,monotonic_seconds,payload_json,payload_bytes,payload_truncated,metrics_json
1992,2026-09-12T14:40:39.627392+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,server,ws_received,1995301,18653736.5436288,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 79.69, ""system"": 7.98, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418918400, ""percent"": 58.0, ""used"": 579547136, ""free"": 74608640, ""active"": 248385536, ""inactive"": 512765952, ""buffers"": 39321600, ""cached"": 460451840, ""shared"": 1581056, ""slab"": 103960576}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1993,2026-09-12T14:40:39.662275+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,server,engine_start,1995301,18653736.5785141,"{""over"": 43, ""ball"": 4}",23,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 42.9, ""process_cpu_times"": {""user"": 79.72, ""system"": 7.98, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418918400, ""percent"": 58.0, ""used"": 579547136, ""free"": 74608640, ""active"": 248385536, ""inactive"": 512765952, ""buffers"": 39321600, ""cached"": 460451840, ""shared"": 1581056, ""slab"": 103960576}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1994,2026-09-12T14:40:39.687251+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,server,engine_result,1995301,18653736.603492,"{""match_over"": false, ""score"": 127, ""wickets"": 8, ""over"": 43, ""ball"": 5, ""commentary"": ""43.5 Scott Boland to Bhuvneshwar Kumar - 2 run(s), Guided to third man and they scamper back for the second! Quick call, quick running, and they beat the throw. Two valuable runs."", ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""striker_runs"": 8, ""striker_balls"": 17, ""nonstriker_runs"": 2, ""nonstriker_balls"": 3, ""bowler_wickets"": 0, ""bowler_runs"": 43, ""bowler_overs"": ""10.5"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 9, ""partnership_balls"": 19, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 2, ""bat_runs"": 2, ""extras"": {}, ""bowler_runs"": 2, ""completed_runs"": 2, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 2, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Guided to third man and they scamper back for the second! Quick call, quick running, and they beat the throw. Two valuable runs."", ""free_hit"": false, ""over"": 43, ""ball"": 4, ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 127, ""wickets"": 8, ""target"": null, ""partnership_runs"": 9, ""partnership_balls"": 19}}",1485,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 79.74, ""system"": 7.98, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418967552, ""percent"": 58.0, ""used"": 579497984, ""free"": 74608640, ""active"": 248414208, ""inactive"": 512786432, ""buffers"": 39333888, ""cached"": 460472320, ""shared"": 1581056, ""slab"": 103960576}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1995,2026-09-12T14:40:39.694846+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,server,ws_emit_start,1995301,18653736.6110835,"{""match_over"": false, ""score"": 127, ""wickets"": 8, ""over"": 43, ""ball"": 5, ""commentary"": ""43.5 Scott Boland to Bhuvneshwar Kumar - 2 run(s), Guided to third man and they scamper back for the second! Quick call, quick running, and they beat the throw. Two valuable runs."", ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""striker_runs"": 8, ""striker_balls"": 17, ""nonstriker_runs"": 2, ""nonstriker_balls"": 3, ""bowler_wickets"": 0, ""bowler_runs"": 43, ""bowler_overs"": ""10.5"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 9, ""partnership_balls"": 19, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 2, ""bat_runs"": 2, ""extras"": {}, ""bowler_runs"": 2, ""completed_runs"": 2, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 2, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Guided to third man and they scamper back for the second! Quick call, quick running, and they beat the throw. Two valuable runs."", ""free_hit"": false, ""over"": 43, ""ball"": 4, ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 127, ""wickets"": 8, ""target"": null, ""partnership_runs"": 9, ""partnership_balls"": 19}, ""fc_weather_status"": {""day"": 1, ""session"": 2, ""clock_minute"": 229.4, ""clock_label"": ""14:49"", ""revised_close_minute"": 420.0, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 43, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""6a522935-a11d-407c-8efc-705005e00750""}",1994,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 79.74, ""system"": 7.98, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418967552, ""percent"": 58.0, ""used"": 579497984, ""free"": 74608640, ""active"": 248414208, ""inactive"": 512786432, ""buffers"": 39342080, ""cached"": 460464128, ""shared"": 1581056, ""slab"": 103960576}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1996,2026-09-12T14:40:39.702953+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,server,ws_emit_returned,1995301,18653736.6191911,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 79.74, ""system"": 7.98, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418967552, ""percent"": 58.0, ""used"": 579497984, ""free"": 74608640, ""active"": 248414208, ""inactive"": 512786432, ""buffers"": 39354368, ""cached"": 460472320, ""shared"": 1581056, ""slab"": 103960576}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1997,2026-09-12T14:40:39.776433+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,browser,request_sent,1995301,18653736.6926629,"{""client_time"": ""2026-09-12T14:40:39.428Z"", ""monotonic_ms"": 27321.5, ""visibility"": ""visible"", ""online"": true, ""transport"": ""websocket""}",135,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 33.7, ""process_cpu_times"": {""user"": 79.75, ""system"": 7.99, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418967552, ""percent"": 58.0, ""used"": 579497984, ""free"": 74608640, ""active"": 248414208, ""inactive"": 512786432, ""buffers"": 39358464, ""cached"": 460472320, ""shared"": 1581056, ""slab"": 103960576}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1998,2026-09-12T14:40:39.898619+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,6a522935-a11d-407c-8efc-705005e00750,browser,response_received,1995301,18653736.8148482,"{""client_time"": ""2026-09-12T14:40:39.696Z"", ""monotonic_ms"": 27589, ""visibility"": ""visible"", ""online"": true, ""response"": {""match_over"": false, ""score"": 127, ""wickets"": 8, ""over"": 43, ""ball"": 5, ""commentary"": ""43.5 Scott Boland to Bhuvneshwar Kumar - 2 run(s), Guided to third man and they scamper back for the second! Quick call, quick running, and they beat the throw. Two valuable runs."", ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""striker_runs"": 8, ""striker_balls"": 17, ""nonstriker_runs"": 2, ""nonstriker_balls"": 3, ""bowler_wickets"": 0, ""bowler_runs"": 43, ""bowler_overs"": ""10.5"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 9, ""partnership_balls"": 19, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 2, ""bat_runs"": 2, ""extras"": {}, ""bowler_runs"": 2, ""completed_runs"": 2, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 2, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Guided to third man and they scamper back for the second! Quick call, quick running, and they beat the throw. Two valuable runs."", ""free_hit"": false, ""over"": 43, ""ball"": 4, ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 127, ""wickets"": 8, ""target"": null, ""partnership_runs"": 9, ""partnership_balls"": 19}, ""fc_weather_status"": {""day"": 1, ""session"": 2, ""clock_minute"": 229.4, ""clock_label"": ""14:49"", ""revised_close_minute"": 420, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 43, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""6a522935-a11d-407c-8efc-705005e00750""}}",2113,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 8.3, ""process_cpu_times"": {""user"": 79.76, ""system"": 8.0, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418967552, ""percent"": 58.0, ""used"": 579497984, ""free"": 74608640, ""active"": 248414208, ""inactive"": 512786432, ""buffers"": 39374848, ""cached"": 460464128, ""shared"": 1581056, ""slab"": 103964672}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
1999,2026-09-12T14:40:39.915120+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,ws_received,1995301,18653736.831356,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 33.3, ""process_cpu_times"": {""user"": 79.76, ""system"": 8.0, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419037184, ""percent"": 58.0, ""used"": 579428352, ""free"": 74608640, ""active"": 248483840, ""inactive"": 512786432, ""buffers"": 39411712, ""cached"": 460427264, ""shared"": 1581056, ""slab"": 103964672}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2000,2026-09-12T14:40:39.924944+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,engine_start,1995301,18653736.8411822,"{""over"": 43, ""ball"": 5}",23,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 79.77, ""system"": 8.0, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419037184, ""percent"": 58.0, ""used"": 579428352, ""free"": 74608640, ""active"": 248483840, ""inactive"": 512786432, ""buffers"": 39419904, ""cached"": 460419072, ""shared"": 1581056, ""slab"": 103964672}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2001,2026-09-12T14:40:39.953860+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,engine_result,1995301,18653736.8701024,"{""match_over"": false, ""score"": 127, ""wickets"": 8, ""over"": 44, ""ball"": 0, ""commentary"": ""43.6 Scott Boland to Bhuvneshwar Kumar - 0 run(s), Straight to mid-off. Bhuvneshwar Kumar sets off, is sent back, and scrambles home. Nearly a horrible mix-up.<br><br><strong>End of over 44 - \u2022 \u2022 \u2022 \u2022 2 \u2022 (2)</strong><br>IND 127/8, RR: 2.89<br><br>Bhuvneshwar Kumar 8(18) [1x4, 0x6]<br>Axar Patel 2(3) [0x4, 0x6]<br>Scott Boland 11.0-0-43-0<br><br>"", ""striker"": ""Axar Patel"", ""non_striker"": ""Bhuvneshwar Kumar"", ""bowler"": ""Scott Boland"", ""striker_runs"": 2, ""striker_balls"": 3, ""nonstriker_runs"": 8, ""nonstriker_balls"": 18, ""bowler_wickets"": 0, ""bowler_runs"": 43, ""bowler_overs"": ""11.0"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 9, ""partnership_balls"": 20, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Straight to mid-off. Bhuvneshwar Kumar sets off, is sent back, and scrambles home. Nearly a horrible mix-up."", ""free_hit"": false, ""over"": 43, ""ball"": 5, ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 127, ""wickets"": 8, ""target"": null, ""partnership_runs"": 9, ""partnership_balls"": 20}}",1658,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 79.79, ""system"": 8.0, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419037184, ""percent"": 58.0, ""used"": 579428352, ""free"": 74608640, ""active"": 248483840, ""inactive"": 512786432, ""buffers"": 39424000, ""cached"": 460414976, ""shared"": 1581056, ""slab"": 103964672}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2002,2026-09-12T14:40:39.964651+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,snapshot_start,1995301,18653736.880896,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 62.5, ""process_cpu_times"": {""user"": 79.79, ""system"": 8.01, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419037184, ""percent"": 58.0, ""used"": 579428352, ""free"": 74608640, ""active"": 248483840, ""inactive"": 512786432, ""buffers"": 39432192, ""cached"": 460476416, ""shared"": 1581056, ""slab"": 103964672}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2003,2026-09-12T14:40:39.979087+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,snapshot_file_loaded,1995301,18653736.8953244,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 33.3, ""process_cpu_times"": {""user"": 79.79, ""system"": 8.01, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419061760, ""percent"": 58.0, ""used"": 579403776, ""free"": 74608640, ""active"": 248520704, ""inactive"": 512774144, ""buffers"": 39436288, ""cached"": 460533760, ""shared"": 1581056, ""slab"": 103968768}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2004,2026-09-12T14:40:39.993569+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,snapshot_finished,1995301,18653736.9098125,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 79.79, ""system"": 8.02, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 418992128, ""percent"": 58.0, ""used"": 579473408, ""free"": 74608640, ""active"": 248520704, ""inactive"": 512704512, ""buffers"": 39448576, ""cached"": 460464128, ""shared"": 1581056, ""slab"": 103968768}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2005,2026-09-12T14:40:40.002694+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,ws_emit_start,1995301,18653736.9189343,"{""match_over"": false, ""score"": 127, ""wickets"": 8, ""over"": 44, ""ball"": 0, ""commentary"": ""43.6 Scott Boland to Bhuvneshwar Kumar - 0 run(s), Straight to mid-off. Bhuvneshwar Kumar sets off, is sent back, and scrambles home. Nearly a horrible mix-up.<br><br><strong>End of over 44 - \u2022 \u2022 \u2022 \u2022 2 \u2022 (2)</strong><br>IND 127/8, RR: 2.89<br><br>Bhuvneshwar Kumar 8(18) [1x4, 0x6]<br>Axar Patel 2(3) [0x4, 0x6]<br>Scott Boland 11.0-0-43-0<br><br>"", ""striker"": ""Axar Patel"", ""non_striker"": ""Bhuvneshwar Kumar"", ""bowler"": ""Scott Boland"", ""striker_runs"": 2, ""striker_balls"": 3, ""nonstriker_runs"": 8, ""nonstriker_balls"": 18, ""bowler_wickets"": 0, ""bowler_runs"": 43, ""bowler_overs"": ""11.0"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 9, ""partnership_balls"": 20, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Straight to mid-off. Bhuvneshwar Kumar sets off, is sent back, and scrambles home. Nearly a horrible mix-up."", ""free_hit"": false, ""over"": 43, ""ball"": 5, ""striker"": ""Bhuvneshwar Kumar"", ""non_striker"": ""Axar Patel"", ""bowler"": ""Scott Boland"", ""innings"": 1, ""score"": 127, ""wickets"": 8, ""target"": null, ""partnership_runs"": 9, ""partnership_balls"": 20}, ""fc_weather_status"": {""day"": 1, ""session"": 2, ""clock_minute"": 230.12, ""clock_label"": ""14:50"", ""revised_close_minute"": 420.0, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 44, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""9fe900e9-b464-49a0-9eff-e04460ba274f""}",2168,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 79.79, ""system"": 8.03, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419061760, ""percent"": 58.0, ""used"": 579403776, ""free"": 74608640, ""active"": 248520704, ""inactive"": 512774144, ""buffers"": 39464960, ""cached"": 460529664, ""shared"": 1581056, ""slab"": 103968768}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
2006,2026-09-12T14:40:40.061880+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,9fe900e9-b464-49a0-9eff-e04460ba274f,server,ws_emit_returned,1995301,18653736.9781234,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 57.1, ""process_cpu_times"": {""user"": 79.79, ""system"": 8.03, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 136671232, ""vms"": 317440000, ""shared"": 26800128, ""text"": 2707456, ""lib"": 0, ""data"": 161730560, ""dirty"": 0}, ""process_rss_bytes"": 136671232, ""system_memory"": {""total"": 998465536, ""available"": 419196928, ""percent"": 58.0, ""used"": 579268608, ""free"": 74608640, ""active"": 248627200, ""inactive"": 512831488, ""buffers"": 39469056, ""cached"": 460537856, ""shared"": 1581056, ""slab"": 103964672}, ""swap"": {""total"": 1073737728, ""used"": 660463616, ""free"": 413274112, ""percent"": 61.5, ""sin"": 23374688256, ""sout"": 40389566464}, ""load_average"": [0.61, 0.35, 0.29], ""threads"": 2}"
